Date,Returns
2020-10-22,-0.01211848605596103
2020-10-23,-0.0008321605202494559
2020-10-26,0.010469151842936059
2020-10-27,-0.04393895324231738
2020-10-28,0.011846725806405055
2020-10-29,-0.055472931096690575
2020-10-30,0.03213572376378284
2020-11-02,0.058400471856200405
2020-11-03,-0.006888322369542052
2020-11-04,0.04064322586263745
2020-11-05,-0.018580585168335866
2020-11-06,-0.02021163306082367
2020-11-09,-0.02587468751942952
2020-11-10,0.016497726524583905
2020-11-11,-0.01287371909474773
2020-11-12,-0.00791708527868029
2020-11-13,-0.001003663428654496
2020-11-16,0.08213847307132524
2020-11-17,0.10196737804702465
2020-11-18,0.025953437823434188
2020-11-19,-0.019348223119472017
2020-11-20,0.06584804362157777
2020-11-23,0.0642519934462808
2020-11-24,0.03352648601932775
2020-11-25,0.02048774453184867
2020-11-27,-0.031002348252666834
2020-11-30,0.03023252832047174
2020-12-01,-0.027258901553481103
2020-12-02,0.04317690653879073
2020-12-03,0.009538509607641634
2020-12-04,0.07131390092528278
2020-12-07,0.012652650429142041
2020-12-08,-0.06985885122827257
2020-12-09,0.03737082592326173
2020-12-10,-0.027237674642953562
2020-12-11,0.04891867421162515
2020-12-14,-0.010283957245673726
2020-12-15,-0.016549467084577295
2020-12-16,0.05319763224309408
2020-12-17,0.05961255054097086
2020-12-18,-0.06494943997278065
2020-12-21,-0.014649224448413524
2020-12-22,0.008807737382375763
2020-12-23,0.024443428962478152
2020-12-24,0.00290136117574071
2020-12-28,0.0034655047426498035
2020-12-29,0.043228705576812375
2020-12-30,0.015673930359197077
2020-12-31,0.034151813064607905
2021-01-04,0.007317364148279178
2021-01-05,0.028390163014729353
2021-01-06,0.0794463707514509
2021-01-07,0.078402727219813
2021-01-08,-0.07821387550008048
2021-01-11,0.04715276756484289
2021-01-12,0.00585093876695325
2021-01-13,-0.01101348990270216
2021-01-14,-0.022295790366573847
2021-01-15,0.02225961699381448
2021-01-19,0.006986055676279776
2021-01-20,-0.006420088585544938
2021-01-21,0.0019526274671566443
2021-01-22,0.04034769714567512
2021-01-25,0.0025999085787219737
2021-01-26,-0.021436085921190343
2021-01-27,-0.0332461053814796
2021-01-28,-0.05015363214953928
2021-01-29,0.05832155218577659
2021-02-01,0.03927061775168763
2021-02-02,-0.02073796863772859
2021-02-03,-0.005499082626863801
2021-02-04,0.0026353473463026625
2021-02-05,0.013130274009014436
2021-02-08,-0.01616825968056402
2021-02-09,-0.05255075270303106
2021-02-10,0.008498778278550112
2021-02-11,0.005494887811135354
2021-02-12,-0.02438356409205705
2021-02-16,0.0024238449216938693
2021-02-17,-0.013493664744951438
2021-02-18,-0.0077218301046748546
2021-02-19,-0.08549821133446513
2021-02-22,-0.02191736229966148
2021-02-23,0.06178787570100508
2021-02-24,-0.08059064939662496
2021-02-25,-0.009850103454618963
2021-02-26,0.06355277843787639
2021-03-01,-0.04452752536073461
2021-03-02,-0.048423652026114886
2021-03-03,-0.048622050227865435
2021-03-04,-0.03779910427521026
2021-03-05,-0.05844955107096416
2021-03-08,0.19641147867636266
2021-03-09,-0.008195053116959245
2021-03-10,0.04721125295556361
2021-03-11,-0.008390509582801653
2021-03-12,0.020483401486417405
2021-03-15,-0.04387359704293284
2021-03-16,0.036830619896493784
2021-03-17,-0.06932056843826839
2021-03-18,0.0026180066565102667
2021-03-19,0.023103801347731684
2021-03-22,-0.011701433317215728
2021-03-23,-0.048160480103280175
2021-03-24,0.01605656296897255
2021-03-25,-0.03385421255123989
2021-03-26,-0.011992615210731463
2021-03-29,0.039800928324309176
2021-03-30,0.050832071155345125
2021-03-31,-0.00925233654733909
2021-04-01,0.04427650190782082
2021-04-05,0.0008247598448723672
2021-04-06,-0.029857301589659574
2021-04-07,0.01912156335267226
2021-04-08,-0.00991509074653933
2021-04-09,0.03686727283224556
2021-04-12,0.08595662496738836
2021-04-13,-0.03947156625887898
2021-04-14,0.00904093494091703
2021-04-15,0.001258705067701622
2021-04-16,-0.033996492928789035
2021-04-19,0.00610097637626367
2021-04-20,0.03495169632752505
2021-04-21,-0.03283062747083242
2021-04-22,0.01349191468392658
2021-04-23,0.012064696995126863
2021-04-26,-0.045326319536588125
2021-04-27,-0.014672044509885856
2021-04-28,-0.025057424182431225
2021-04-29,0.047917032668094245
2021-04-30,-0.034590519189721745
2021-05-03,-0.01649873145619892
2021-05-04,-0.003948946555757758
2021-05-05,-0.011029256038247476
2021-05-06,0.01330742388983569
2021-05-07,-0.06444358408523794
2021-05-10,-0.018822224228987463
2021-05-11,-0.06372306120210271
2021-05-18,-0.024936286840088293
2021-05-19,0.04138702068058285
2021-05-20,-0.010054904064843839
2021-05-21,0.04400213056059479
2021-05-24,-0.0028856539893984553
2021-05-25,0.023879885178583953
2021-05-26,0.018929762198865073
2021-05-27,-0.00892448992775032
2021-05-28,-0.0021112564976829614
2021-06-01,-0.030100838784347595
2021-06-02,-0.05334460432133178
2021-06-03,0.045754358560388196
2021-06-04,0.010149400345262218
2021-06-07,-0.0025449169322366875
2021-06-08,-0.007968947347263531
2021-06-09,0.01893845289590079
2021-06-10,-0.0003770085283877478
2021-06-11,0.0127892124793122
2021-06-14,-0.029674995741717163
2021-06-15,0.009193112441088816
2021-06-16,0.01939257826520648
2021-06-17,0.010882163818480681
2021-06-18,-0.003978770942669149
2021-06-21,0.004638995989798679
2021-06-22,0.05268458546513069
2021-06-23,0.035411184081844134
2021-06-24,-0.01169428183864987
2021-06-25,0.025079223695473635
2021-06-28,-0.011557634475895896
2021-06-29,-0.001557074099636156
2021-06-30,-0.002618808715102944
2021-07-01,0.0014456710176848774
2021-07-02,-0.028457681698514547
2021-07-06,-0.02263554137809887
2021-07-07,0.012657966998188292
2021-07-08,0.006341847437294618
2021-07-09,0.0437626775817432
2021-07-12,-0.025025432204878496
2021-07-13,-0.022676169356837823
2021-07-14,-0.004254822313916469
2021-07-15,-0.009806313681948767
2021-07-16,0.020800340674238298
2021-07-26,-0.019524917555658588
2021-07-27,0.003412039485032843
2021-07-28,0.046941017843639965
2021-07-29,0.014541838961020615
2021-07-30,0.03269781080286565
2021-08-02,9.865525840613462e-05
2021-08-03,0.0016625457282524452
2021-08-04,0.005218643456110258
2021-08-05,-0.021731450275143102
2021-08-06,0.020969709008735495
2021-08-09,-0.005281888892711391
2021-08-10,-0.0030563498125483115
2021-08-11,0.02038647787838884
2021-08-12,-0.007033529711268573
2021-08-13,-0.04322533172015451
2021-08-16,-0.02981759121581332
2021-08-17,0.03497000150124938
2021-08-18,-0.022525600940770735
2021-08-19,0.010082042635151672
2021-08-20,0.03827942596704911
2021-08-23,0.003100644105406996
2021-08-24,0.0038250590265242333
2021-08-25,-0.014116937070281192
2021-08-26,0.015345988987481202
2021-08-27,0.02667429907778824
2021-08-30,0.006580810174735723
2021-08-31,-0.0022155024620597813
2021-09-01,-0.002315792427739076
2021-09-02,0.0016111427930823885
2021-09-03,0.026377760606751215
2021-09-07,0.001261726060794825
2021-09-08,0.0013132153457196662
2021-09-09,-0.024626980781686948
2021-09-10,0.00914064034532051
2021-09-13,0.002005337650781821
2021-09-14,0.01523185753130335
2021-09-15,0.0015347524641678837
2021-09-16,0.003302471754141307
2021-09-17,-0.038604775056421334
2021-09-20,0.012613490704182115
2021-09-21,0.016987136102242315
2021-09-22,0.002260831744647277
2021-09-23,0.05005030401586211
2021-09-27,-0.01743838763283196
2021-09-28,0.00482277116135783
2021-09-29,-0.0074618053415476575
2021-09-30,-0.00033525498472171167
2021-10-01,0.008139516717286717
2021-10-04,-0.0012027961816842574
2021-10-05,0.0027671652024833003
2021-10-06,0.013874239003484539
2021-10-07,-0.01023180297856707
2021-10-08,0.008211479082572437
2021-10-11,0.017400182529683363
2021-10-12,0.006652373886635762
2021-10-13,0.008926494659009793
2021-10-14,0.030195926353911967
2021-10-15,0.032122165189042574
2021-10-18,-0.006711812417113221
2021-10-19,0.0017702999088810136
2021-10-20,0.03257090822752891
2021-10-21,0.017538996452407456
2021-10-22,0.12661554232202982
2021-10-25,-0.006274015851716129
2021-10-26,0.019078401555770747
2021-10-27,0.03775065783675195
2021-10-28,0.03431617104827145
2021-10-29,0.08490991563765708
2021-11-01,-0.03027487496796852
2021-11-02,0.03571663800655498
2021-11-03,0.013222293927468562
2021-11-04,-0.006358132262122543
2021-11-05,-0.04840053371391836
2021-11-08,-0.11990260978772412
2021-11-09,0.04342923636569625
2021-11-10,-0.004157511026063987
2021-11-11,-0.02829295578420304
2021-11-12,-0.019382175225087388
2021-11-15,0.04079362295280776
2021-11-16,0.03250109866530974
2021-11-17,0.006767643262199808
2021-11-18,0.03710380678077498
2021-11-19,0.017422031892614438
2021-11-22,-0.04135280910467053
2021-11-23,0.006284759419961069
2021-11-24,-0.030537568208224102
2021-11-26,0.050900103965889065
2021-11-29,0.006833749033616368
2021-11-30,-0.043467505209627555
2021-12-01,-0.009497688428295797
2021-12-02,-0.0641985786679528
2021-12-03,-0.0058720241754533
2021-12-06,0.042358303709453114
2021-12-07,0.016363155898692583
2021-12-08,-0.060956254487889494
2021-12-09,0.013179903932036382
2021-12-10,-0.049772290260242685
2021-12-13,-0.008174567724235672
2021-12-14,0.018236626014328405
2021-12-15,-0.050277022253740866
2021-12-16,0.006095405677445742
2021-12-17,-0.03498918842949105
2021-12-20,0.04288047776147474
2021-12-21,0.0749468351637305
2021-12-22,0.05761867026432497
2021-12-23,0.025248351771959474
2021-12-27,-0.005000266191565613
2021-12-28,-0.0020947079901839634
2021-12-29,-0.014592233705794764
2021-12-30,-0.012668814787578087
2021-12-31,0.13531626673119734
2022-01-03,-0.04183254877416479
2022-01-04,-0.053471122565670805
2022-01-05,-0.021523290681573996
2022-01-06,-0.03544646200510845
2022-01-07,0.030341854099753755
2022-01-10,0.005935049689563672
2022-01-11,0.039289637373301746
2022-01-12,-0.06749086676333402
2022-01-13,0.01749773262511089
2022-01-14,-0.018197259608328457
2022-01-18,-0.033827816384807745
2022-01-19,0.0006226546393552062
2022-01-20,-0.052565969041204294
2022-01-21,-0.014726067588967506
2022-01-24,-0.012473147461643753
2022-01-25,0.020699001197659297
2022-01-26,-0.11554137394926914
2022-01-27,0.0208057173912371
2022-01-28,0.10677582095994415
2022-01-31,-0.0058394859947476785
2022-02-01,-0.02747903651028705
2022-02-02,-0.016032636061517204
2022-02-03,0.03611104932542604
2022-02-04,-0.017307158336094326
2022-02-07,0.01615716609995467
2022-02-08,0.010845937251588935
2022-02-09,-0.02945272303457423
2022-02-10,-0.049250938395929304
2022-02-11,0.018325593931761357
2022-02-14,0.05329064078801984
2022-02-15,0.0010407438070109307
2022-02-16,-0.05094260271245783
2022-02-17,-0.0221029847338467
2022-02-18,-0.04136611710287435
2022-02-22,-0.02526975812987484
2022-02-24,0.01136404138827515
2022-02-25,0.07477719550349886
2022-02-28,-0.006962151856218406
2022-03-01,0.017955282105167836
2022-03-02,-0.04614195685499152
2022-03-03,-0.0011915612158292434
2022-03-04,-0.04021278760775239
2022-03-07,0.024633849199894024
2022-03-08,0.04193354882019908
2022-03-09,-0.024063693808418662
2022-03-10,-0.05123448446301883
2022-03-11,-0.036436737481840474
2022-03-14,0.046348278456404456
2022-03-15,0.04781197020997546
2022-03-16,0.037334943216593273
2022-03-17,0.03876772080930995
2022-03-18,0.017417921677265198
2022-03-21,0.07905220569441539
2022-03-22,0.005161090582626269
2022-03-23,0.014823135561210747
2022-03-24,-0.003234917156158987
2022-03-25,0.0803448168255112
2022-03-28,0.007079873592864793
2022-03-29,-0.005074765264834496
2022-03-30,-0.014981822028603355
2022-03-31,0.006486590175821501
2022-04-01,0.056113272148808506
2022-04-04,-0.047308856719039664
2022-04-05,-0.04169482247429173
2022-04-06,0.01099677496637768
2022-04-07,-0.030049375236454616
2022-04-08,-0.048327993916380374
2022-04-11,0.011291760134307624
2022-04-12,0.035888288660438146
2022-04-13,-0.03655226928506184
2022-04-14,0.019583680400289613
2022-04-18,0.023758065344383624
2022-04-19,-0.04955491426727963
2022-04-20,0.03231665955222076
2022-04-21,-0.0036976500649372485
2022-04-22,-0.006994577657685224
2022-04-25,-0.12184090351889738
2022-04-26,0.00580763665052029
2022-04-27,-0.004537515140503941
2022-04-28,-0.007692333111380541
2022-04-29,-0.09606530644104795
2022-05-09,0.016427154201947514
2022-05-10,-0.08254562271730335
2022-05-11,-0.008174384137719629
2022-05-12,0.05712898954550877
2022-05-13,-0.05875836182349025
2022-05-16,0.051410076096940725
2022-05-17,-0.06801371534124312
2022-05-18,-0.0005494861934498977
2022-05-19,-0.06416484710634021
2022-05-20,0.016568713233211376
2022-05-23,-0.06925449353043463
2022-05-24,0.04877724740282777
2022-05-25,0.0742712072880321
2022-05-26,0.07333290240369471
2022-05-27,-0.001803531888135864
2022-05-31,-0.023593416341987004
2022-06-01,0.04677388365113003
2022-06-02,-0.09219336932846393
2022-06-03,0.016047172355709453
2022-06-06,0.0025460695382500086
2022-06-07,0.012474448422138656
2022-06-08,-0.008930624680291403
2022-06-09,-0.03119092444175742
2022-06-10,-0.07102144224263658
2022-06-13,0.023887081521326313
2022-06-14,0.05482356012775366
2022-06-15,-0.08540753001332808
2022-06-16,0.017174955270110703
2022-06-17,0.09354406414042182
2022-06-21,-0.004007805227454398
2022-06-22,-0.0043062647442814305
2022-06-23,0.04524885684356536
2022-06-24,-0.0032016610269243865
2022-06-27,-0.050043485112536805
2022-06-28,-0.017937088588090486
2022-06-29,-0.017579216950440946
2022-06-30,0.012429083105311128
2022-07-01,0.02553566887670792
2022-07-05,-0.005720761200217771
2022-07-06,0.055278931780241125
2022-07-07,-0.02547605466570196
2022-07-14,0.007357262068205343
2022-07-15,0.001999396103927987
2022-07-18,0.02071676767968022
2022-07-19,0.008023490699413095
2022-07-20,0.09780439543677313
2022-07-21,0.0019751340126277646
2022-07-22,-0.013994901868488594
2022-07-25,-0.035663687298537444
2022-07-26,0.06165497974031626
2022-07-27,0.0221234708071831
2022-07-28,0.05784964564053905
2022-07-29,0.00042628403738304363
2022-08-01,0.011134346595880645
2022-08-02,0.02265569148679422
2022-08-03,0.004023030927515153
2022-08-04,-0.0663027893991801
2022-08-05,0.007819384975261407
2022-08-08,-0.024412564027083916
2022-08-09,0.038905783534966216
2022-08-10,-0.02624921069636823
2022-08-11,0.04675005025283948
2022-08-12,0.03096350083033643
2022-08-15,-0.008912049149260446
2022-08-16,-0.008372342432395822
2022-08-17,-0.003706204901583072
2022-08-18,-0.020481858123008515
2022-08-19,-0.022764032751842748
2022-08-22,0.022558410878504038
2022-08-23,0.0021701228071710895
2022-08-24,-0.003455597813760052
2022-08-25,-0.02695315281733123
2022-08-26,-0.011350588421431523
2022-08-29,-0.024998167963266652
2022-08-30,-0.007526189905831831
2022-08-31,0.005623931377639247
2022-09-01,-0.02507577557115846
2022-09-02,0.015580476972502531
2022-09-06,0.03381669610338865
2022-09-07,0.019598090071837083
2022-09-08,0.03602283343872176
2022-09-09,0.015816931986147673
2022-09-12,-0.04037192041427994
2022-09-13,0.03587426058257759
2022-09-14,0.0037672033614358858
2022-09-15,-0.0013168782180519635
2022-09-16,0.018856072217881232
2022-09-19,-0.001100083091478041
2022-09-20,-0.025685918017953276
2022-09-21,-0.04059160350363889
2022-09-22,-0.043591135858857696
2022-09-26,0.025107653279628113
2022-09-27,0.017212109949121646
2022-09-28,-0.06810035211778995
2022-09-29,-0.011036096236284355
2022-09-30,-0.0861447912678076
2022-10-03,0.029042941795461862
2022-10-04,-0.03459739103806214
2022-10-05,-0.011129050120263837
2022-10-06,-0.0632426655218095
2022-10-07,-0.0004931552832347419
2022-10-10,-0.028973799217756745
2022-10-11,0.0034180251199125464
2022-10-12,0.020622347982759758
2022-10-13,-0.07545534485593298
2022-10-14,0.070052061594674
2022-10-17,0.0038294834623326755
2022-10-18,0.00840175160709574
2022-10-19,-0.06647426440304068
2022-10-20,0.034542604914731836
2022-10-21,-0.014875895644672512
2022-10-24,0.05287560015742819
2022-10-25,0.009980953203799743
2022-10-26,0.0020030418153559244
2022-10-27,0.015238404988418578
2022-10-28,-0.00428855758223654
2022-10-31,0.0012305605995702868
2022-11-01,-0.05636023971179545
2022-11-02,0.001534946841029957
2022-11-03,-0.036412400164716315
2022-11-04,-0.05007929177651081
2022-11-07,-0.029328057168878548
2022-11-08,-0.07166736333410934
2022-11-09,0.07393437965878111
2022-11-10,0.027527248348266836
2022-11-11,-0.0256161263957124
2022-11-14,0.018172313043266317
2022-11-15,-0.038576183606223696
2022-11-16,-0.020061984667153147
2022-11-17,-0.016268956172953805
2022-11-18,-0.06837211905936916
2022-11-21,0.0121523156820102
2022-11-22,0.07821758957070486
2022-11-23,-0.0018558934024620075
2022-11-25,0.0003280479066434512
2022-11-28,-0.011425728843357888
2022-11-29,0.07670174743709098
2022-11-30,-1.4743110630213227e-09
2022-12-01,0.0008217857875516505
2022-12-02,-0.06368658913062067
2022-12-05,-0.014414896719875895
2022-12-06,-0.03214324147695677
2022-12-07,-0.0034473906689817396
2022-12-08,0.032345351488691554
2022-12-09,-0.06271963921725077
2022-12-12,-0.04093659091743901
2022-12-13,-0.02578429026632892
2022-12-14,0.005548309332476578
2022-12-15,-0.04718703548809911
2022-12-16,-0.002396379027023413
2022-12-19,-0.08053611825698023
2022-12-20,-0.001668993847708209
2022-12-21,-0.08882733266855991
2022-12-22,-0.017550751680766943
2022-12-23,-0.11408817444430082
2022-12-27,0.03308876021692726
2022-12-28,0.08082672106163422
2022-12-29,0.011163965369246524
2022-12-30,-0.12242205276199268
2023-01-03,0.05124868138027301
2023-01-04,-0.02903904878008952
2023-01-05,0.02465107943525125
